id,id_dup,type,lan,title,title_dup,content,content_dup,cos_similarity,content_distance,title_distance,certainty
74209,155128,2,1,La rugaciune Doamne eu ma aplec mereu,La rugÃ„Âƒciune Doamne eu mÃ„Âƒ aplec mereu,la rugaciune doamne eu ma aplec mereu te chem sa vii degraba in ajutorul meu sfantul lui israel da m,la rugaciune doamne eu ma aplec mereu te chem sa vii degraba in ajutorul meu sfantul lui israel da m,0.993065027,1,0.875,validated
6511,1880,2,1,AstÃ„Âƒzi vin,AstÃ„Âƒzi vin sÃ„Âƒ-mi plec genunchii,astazi vin si mi plec genunchii inaintea ieslei tale copilas din alta lume obosit de frig si cale si,astazi vin sa mi plec genunchii inaintea ieslei tale copilas din alta lume obosit de frig si cale im,0.993055928,0.98,0.52,validated
1504,4017,2,1,"Nu, nu suntem un vis","Nu, nu suntem un vis si-o intamplare",nu nu suntem un vis intamplare un lut de sine insusi framantat caci ne zidit forta creatoare ntelepc,nu nu suntem un vis si intamplare un lut de sine insusi framantat ci ne zidit forta creatoare ntelep,0.99300128,0.97,0.714285714,validated
3000,74482,2,1,Din cuvÄ‚Ë˜nt eu am aflat,Prin cuvÄ‚Ë˜nt eu am aflat,din cuvant eu am aflat isuse tu ai salvat viata ti ai jertfit pe cruce la calvar prin sfant sangele ,prin cuvant eu am aflat isuse tu ai salvat viata ti ai jertfit pe cruce la calvar prin sfant sangele,0.99299368,0.98,0.941176471,validated
147893,151399,2,1,"'naintea Ta, o, Doamne, vin","Ä‚ÂŽnaintea Ta, O, Doamne vin, cu fiinÄ¹Åa mea sÄ‚Å mÄ‚Å Ä‚Å½nchin",naintea ta doamne vin cu fiinta mea sa ma inchin tie doamne vreau sa ti cant cat voi trai pe acest p,inaintea ta doamne vin cu fiinta mea sa ma inchin tie doamne vreau sa ti cant cat voi trai pe acest ,0.992975563,0.99,0.5,validated
100376,132286,2,1,E aici cu noi,E aici cu noi,chiar daca nu nteleg deplin cum dumnezeu cel viu intrupat si acele maini ce acum parintii le tineau ,chiar daca nu nteleg deplin cum dumnezeul cel viu intrupat si acele maini ce acum parintii le tineau,0.992966508,0.99,1,validated
1476,4237,2,1,Ä‚ÂŽngeri mii,Ingeri mii in ceruri canta,ingeri mii din ceruri canta pe deasupra vailor muntii bucurosi repeta armonia cantul lor glorie nasc,ingeri mii in ceruri canta pe deasupra vailor muntii bucurosi repeta armonia cantul lor glorie nascu,0.992897309,0.99,0.461538462,validated
63698,64091,2,1,Milioane de stele,Milioane de stele,milioane de stele pe cer vegheaza doar una din ele lumineaza stralucind pe colt de cer ea il slavest,milioane de stele pe cer vegheaza doar una din ele lumineaza stralucind pe coli de cer ea il slavest,0.992453277,0.99,1,validated
1671,1308,2,1,"Suflete, trezeÄ¹ÂŸte-te","Suflete, trezeÄ¹ÂŸte-te!",suflete trezeste te sus la rugaciune nu te afle cel viclean fara ntelepciune rugaminti fa fierbinti ,suflete trezeste te sus la rugaciune nu te afle cel viclean fara ntelepciune rugaminti fa fierbinti ,0.992352229,1,0.978723404,validated
2826,6604,2,1,Ä‚ÂŽncrede-te israel,Increde-te Israel!,increde te israel increde te mereu in stinca ta cea tare te ncrede dumnezeu el te pazit in zori de z,increde te israel increde te mereu in stinca ta cea tare te ncrede dumnezeu el te pazit in zori de z,0.992332581,1,0.789473684,validated
1388,5889,2,1,Avem atÄ‚Ë˜tea bucurii,"Avem atatea bucurii, de cand pe Isus avem",avem atatea bucurii de cand pe isus avem in inima in inima avem atatea bucurii de cand pe isus avem ,avem atatea bucurii de cand pe isus avem in inima avem atatea bucurii de cand pe isus avem glorie lu,0.99226204,0.91,0.571428571,validated
2159,95783,2,1,Cetate ce cobori din ceruri,Cetate ce cobori din ceruri,cetate ce cobori din ceruri ierusalime te ador impodobit cu strazi de aur creat de domnul savaot ier,cetate ce cobori din ceruri ierusalime te ador impodobit cu strazi de aur creat de domnul savaot ier,0.992258363,1,1,validated
4018,58071,2,1,Nu stiam ca-n juru-mi sunt izvoare,Nu stiam ca-n juru-mi,nu stiam ca juru mi sunt izvoare nu stiam de oaza din pustiu asteptam sa vina corbi din zare astepta,nu stiam ca juru mi sunt izvoare nu stiam de oaza din pustiu asteptam sa vina corbi in zare asteptam,0.992151108,0.99,0.763636364,validated
1802,1504,2,1,ExistÃ„Âƒ Dumnezeu!,"Nu, nu suntem un vis",nu nu suntem un vis intamplare un lut de sine insusi framantat ci ne zidit forta creatoare ntelepciu,nu nu suntem un vis intamplare un lut de sine insusi framantat caci ne zidit forta creatoare ntelepc,0.992039438,0.98,0.102564103,validated
151294,156555,2,1,Ä‚ÂŽn fiecare dimineaÄŒÂ›Ã„Âƒ vÃ„Âƒd bunÃ„Âƒtatea Ta,BunÃ„Âƒtatea Ta,in fiecare dimineata vad bunatatea ta ce innoieste mea viata cu iubirea ta si fiecare zi cu soare ce,in fiecare dimineata vad bunatatea ta ce innoieste mea viata cu iubirea ta si fiecare zi cu soare ce,0.99201788,1,0.417910448,validated
1465,74370,2,1,"Isus, m-ai cuprins...","Isus, m-ai cuprins din necuprins",isus ai cuprins din necuprins isus viata mine ai aprins isus ai iubit si ai salvat sa fii vesnic ves,isus ai cuprins din necuprins isus viata mine ai aprins isus ai iubit si ai salvat sa fii vesnic ves,0.991996725,1,0.679245283,validated
115402,178019,2,1,Cel care s-a dat pe Sine,"Cel care s-a dat pe Sine (Dac-asculÄ¹Åi de Dumnezeu, eÄ¹ÂŸti binecuvÄ‚Ë˜ntat de El)",dac asculti de dumnezeu esti binecuvintat de el omule aici pe acest pamant crucea lui de la calvar r,dac asculti de dumnezeu esti binecuvantat de el omule aici pe acest pamant crucea lui de la calvar r,0.991764973,0.99,0.444444444,validated
108765,145696,2,1,"Doamne, sunt la strÄ‚Ë˜mtorare",Doamne sunt la stramtorare,doamne sunt la stramtorare incercarea lovit cel rau vrea sa ma doboare sa ma vada nimicit dar scapar,doamne sunt la stramtorare incercarea lovit cel rau vrea sa ma doboare sa ma vada nimicit dar scapar,0.991726025,1,0.892857143,validated
1765,4616,2,1,CÄ‚Ë˜t de fericit Ä¹ÂŸi cÄ‚Ë˜t de bine,CÄ‚Ë˜t de fericit Ä¹ÂŸi cÄ‚Ë˜t de bine,cat de fericit si cat de bine cat de fericit sunt langa tine cat imi de drag isuse domnul meu cuvant,cat de fericit si cat de bine cat de fericit sunt langa tine cat imi de drag isuse domnul meu cuvant,0.991681223,1,1,validated
1377,153843,2,1,Acum e timpul,Acum e timpul pe sfÄ‚Ë˜rÄ¹ÂŸit,acum timpul pe sfarsit nu sta suflet nepregatit caci trec asa de multe zilele sirag dar totusi noi i,acum timpul pe sfarsit nu sta suflet nepregatit caci trec asa de multe zilele sirag dar totusi noi i,0.991597774,1,0.604651163,validated
6970,55624,2,1,Ä‚ÂŽndemn,Nu trai dupa indemnul,nu trai dupa indemnul firii pamantesti cand sa ajungi la capat moarte ai sa culegi traieste dupa ind,nu trai dupa indemnul firii pamantesti cand sa ajungi la capat moarte ai sa culegi traieste dupa ind,0.991422182,1,0.333333333,validated
4448,59243,2,1,IatÃ„Âƒ ziua,IatÃ„Âƒ ziua ce-aÄ¹Åi cerut-o de la Domnul pentru voi,iata ziua ce ati cerut de la domnul pentru voi rugaciune voastra astaza mplinit bucurii aveti in suf,iata ziua ce ati cerut de la domnul pentru voi rugaciunea voastra astazi mplinit bucurii aveti in su,0.991347629,0.98,0.363636364,validated
3623,59254,2,1,"Ä‚ÂŽntr-o iesle, Ä‚Å½ntr-un grajd",Intr-o iesle intr-un grajd din Betleem,intr iesle intr un grajd din betleem nascut al nost mantuitor ingeri si pastorii canta toti in cor s,intr iesle intr un grajd din betleem nascut al nost mantuitor ingeri si pastorii canta toti in cor s,0.991314957,1,0.676056338,validated
71704,125200,2,1,Nu-nÄ¹Åeleg cÄ‚Ë˜tÃ„Âƒ iubire,"ConÄ¹ÂŸtient sunt Doamne, bine",constient sunt doamne bine daca ai fii langa mine totu jurul meu ar narui soarele pe cer ar stinge l,constient sunt doamne bine daca ai fi langa mine totu jurul meu demult ar narui soarele pe cer ar st,0.991294082,0.93,0.3,validated
177038,166813,2,1,Ne-apropiem de veÄŒÂ™nicii,Ne apropiem de vesnicii,ne apropiem de vesnicii cu fiecare pas grabit in orice ceas tu esti silit sa te desparti de ce ai iu,ne apropiem de vesnicii cu fiecare pas grabit in orice ceas tu esti silit sa te desparti de ce ai iu,0.991284091,1,0.857142857,validated
59203,5889,2,1,Avem atÄ‚Ë˜tea bucurii de cÄ‚Ë˜nd pe isus avem,"Avem atatea bucurii, de cand pe Isus avem",avem atatea bucurii de cand pe isus avem in inima avem atatea bucurii de cand pe isus avem glorie lu,avem atatea bucurii de cand pe isus avem in inima avem atatea bucurii de cand pe isus avem glorie lu,0.991254839,1,0.850574713,validated
74354,170087,2,1,Fii larg la inimÃ„Âƒ Ä¹ÂŸi darnic,Fii larg la inimÃ„Âƒ ÄŒÂ™i darnic,fii larg la inima si darnic fa binele cu pas tacut ca ai facut vei plange odata dar ai sa plangi ai ,fii larg la inima si darnic fa binele cu pas tacut ca ai facut vei plange odata dar ai sa plangi ai ,0.991157434,1,0.939393939,validated
5288,6313,2,1,Oceanul infinit,Pe-oceanul infinit cu valuri,pe oceanul infinit cu valuri grija cuprins plutesc spre casa obosit cu catargul zdrentuit lovit de v,pe oceanul infinit cu valuri grija cuprins plutesc spre casa obosit cu catargul zdrentuit lovit de v,0.991047969,1,0.651162791,validated
3622,4488,2,1,Ä‚ÂŽntoarce-te la dragostea dintÄ‚Ë˜i,Ä‚ÂŽntoarce-te la dragostea dintÄ‚Å½i,intoarce te la dragostea dintai intoarce te pana cand amai intoarce te la ceea ce ai pierdut iubirea,intoarce te la dragostea dintai intoarce te pana cand amai intoarce te la ceea ce ai pierdut iubirea,0.990974678,1,0.945945946,validated
4589,5651,2,1,Cuvantul cu voi sunt...,"Cuvantul: Ã¢Â€ÂžCu voi sunt, deci, nu va temeti",cuvantul cu voi sunt deci nu va temeti lumineaza calea aceste vieti el prin nori ca raza ne strabate,cuvantul cu voi sunt deci nu va temeti lumineaza mi calea acestei vieti el prin nori ca raza ne stra,0.990814417,0.96,0.542857143,validated
3620,5376,2,1,Ä‚ÂŽngerului din efes duhul strigÃ„Âƒ,"Ingerului din Efes, Duhul striga",ingerului din efes duhul striga biserica de ce te ai ofilit de ce ai lasat credinta ta dintai si dra,re minor ingerului din efes duhul striga biserica de ce te ai ofilit de ce ai lasat credinta ta dint,0.990795955,0.91,0.782608696,validated
1629,3148,2,1,Eu ma incred in Domnul meu,Eu mÃ„Âƒ Ä‚Å½ncred Ä‚Å½n Domnul meu,eu ma incred in domnul meu prin orisice furtuna ca mana lui sortul meu pe vreme rea sau buna sa fie ,eu ma incred in domnul meu prin orisice furtuna ca mana lui sortul meu de vreme rea sau buna sa fie ,0.990784447,0.99,0.754098361,validated
137839,139692,2,1,"CreÄ¹ÂŸteÄ¹Åi, vÃ„Âƒ-nmulÄ¹ÅiÄ¹Åi",CreÄŒÂ™teÄŒÂ›i vÃ„Âƒ-nmulÄŒÂ›iÄŒÂ›i umpleÄŒÂ›i pÃ„ÂƒmÄ‚Ë˜ntul,creste ti va nmultiti si umpleti pamantul rasuna eden porunca sa toate implineau atunci cuvantul de ,cresteti va nmultiti umpleti pamantul rasuna eden porunca sa toate implineau atunci cuvantul de la i,0.990764383,0.96,0.494845361,validated
168878,7215,2,1,Cu El nu mÃ„Âƒ tem,Nu mÃ„Âƒ tem,cand imi bat in poarta furtunile ce vin nu ma tem nu ma tem cand cerul vietii de ganduri negre plin ,cand imi bat in poarta furtunile ce vin nu ma tem cand cerul vietii de ganduri negre plin nu ma tem ,0.990560765,0.9,0.733333333,validated
4957,5034,2,1,Isus este viu,PamÄ‚Ë˜ntu-ntreg tresare,pamantu ntreg tresare soarele ascuns si oamenii ce au fost cu el au parasit atunci pe cruce salvator,pamantu ntreg tresare soarele ascuns si oamenii ce au fost cu el au parasit atunci pe cruce salvator,0.990552604,1,0.27027027,validated
7308,7320,2,1,"Caut un om, caut un om","Caut un om ,caut un om",re minor nu nici un om in lume fara de pacat numai unul care venit si ne salvat pentru noi acesta vi,nu nici un om in lume fara de pacat numai unul care venit si ne salvat pentru noi acesta vine ca mod,0.990482173,0.91,0.954545455,validated
131605,151429,2,1,Cu lacrimi,Cu lacrimi noi ne bucurÃ„Âƒm,cu lacrimi noi ne bucuram cand ne rugam sau cand cantam caci lacrimile cate sunt vin din etern din d,cu lacrimi noi ne bucuram cand ne rugam sau cand cantam caci lacrimile cate sunt vin din etern din d,0.990423199,1,0.526315789,validated
779,2780,2,1,AstÃ„Âƒzi cÄ‚Ë˜nt voios; El e fÄ‚Ë˜ntÄ‚Ë˜na,AstÃ„Âƒzi cÄ‚Ë˜nt voios cÃ„Âƒ Dumnezeu,astazi cant voios ca dumnezeu stapanul vietii mele el domnul meu cine pe pamant cine ceruri sus ca d,astazi cant voios ca dumnezeu stapanul vietii mele el domnul meu cine pe pamant cine ceruri sus ca d,0.989767846,1,0.641975309,validated
7176,154804,2,1,Puterea lui Dumnezeu,Totul se Ä‚Å½nvecheÄ¹ÂŸte,totul se invecheste totul este trecator floarea se ofileste atat de usor totul ce aici se va termina,totul se invecheste totul este trecator floarea se ofileste atat de usor totul ce aici se va termina,0.9896039,1,0.133333333,validated
59149,71428,2,1,"Cei ce se Ä‚Å½ncred,Ä‚Å½n Cel Atotputernic",Ä‚ÂŽn Tine mÃ„Âƒ Ä‚Å½ncred,cei ce se incred in cel atotputernic cei ce si pun nadejdea in cel ce este vesnic cei ce se incred i,cei ce se incred in cel atotputernic cei ce si pun nadejdea in cel ce este vesnic cei ce se incred i,0.989577024,1,0.382352941,validated
7302,58042,2,1,Peste iarna din suflet,Cer de comori,peste iarna din suflet cand vin intristari cu petale de cantec rasar primaveri peste lacrimi de zamb,peste iarna din suflet cand vin intristari cu petale de cant rasar primaveri peste lacrimi ii zambet,0.989450804,0.96,0.228571429,validated
6968,55577,2,1,creeatorule,Creatorul,astazi vin la tine tata ca sa ma primesti vreau astazi sa ti povestesc creator ceresc vino azi ajuta,astazi vin la tine tata sa ma primesti vreau astazi sa ti povestesc creeator ceresc vino azi ajuta m,0.989142014,0.97,0.8,validated
1793,74312,2,1,Crede neÄ‚Å½ncetat!,Crede-n El ne-ncetat,crede neincetat in puterea domnului ai oricand nadejde in al sau cuvant dumnezeu te va ndruma pas cu,crede el ne ncetat in puterea domnului ai oricand nadejde in al sau cuvant dumnezeu te va ndruma pas,0.988994543,0.96,0.717948718,validated
6741,6280,2,1,Mesagerul,Sunt un mesager,sunt un mesager ratacitor prin lume sunt un calator spre patria de sus mi am pus harfa mea in slujba,sunt un mesager ratacitor prin lume sunt un calator spre patria de sus mi am pus harfa mea in slujba,0.988984548,1,0.5,validated
4191,74386,2,1,MÃ„Âƒ-ncred Ä‚Å½n El,"MÃ„Âƒ-ncred Ä‚Å½n El, orice s-ar Ä‚Å½ntÄ‚Ë˜mpla",ma ncred in el orice ar intampla pe drumul meu sau in viata mea fie ce fi in orice zi cerescul tata ,ma ncred in el orice ar intampla pe drumul meu sau in viata mea fie ce fi in orice zi cerescul tata ,0.988759816,1,0.597014925,validated
88049,84939,2,1,CÄ‚Ë˜nd eÄ¹ÂŸti Ä‚Å½n necaz,Ca vulturii,cand esti in necaz si iti este greu si esti apasat in sufletul tau nu uita nu uita nu uita caci cei ,cand esti in necaz si iti este greu si esti apasat in sufletul tau nu uita nu uita caci cei cei ce s,0.988750155,0.92,0.210526316,validated
83186,168458,2,1,Ce frumos rÃ„ÂƒsunÃ„Âƒ,Biblia spune cÃ„Âƒ-n trecut,biblia spune ca trecut in satul betleem intr iesle nascut fiu de dumnezeu ce frumos rasuna astazi ve,biblia spune ca trecut in satul betleem intr iesle nascut fiul lui dumnezeu ce frumos rasuna astazi ,0.988684917,0.96,0.285714286,validated
71429,154105,2,1,Te slÃ„Âƒvesc,Te slÃ„Âƒvesc din inimÃ„Âƒ,te slavesc din inima te inalt doamne mare proslavesc in veci de veci numele ti sfant ma prostern cu ,te slavesc din inima te inalt doamne mare proslavesc in veci de veci numele ti sfant ma prostern cu ,0.988554162,1,0.666666667,validated
126894,150478,2,1,GrÃ„Âƒdina minunatÃ„Âƒ a iubirii,Gradina minunatÃ„Âƒ a iubirii,gradina minunata iubirii gradina sfanta lui isus iar saraca roade nu si gradinaru si plange trandafi,gradina minunata iubirii gradina sfanta lui isus iar saraca roade nu si gradinaru si plange trandafi,0.988512248,1,0.918032787,validated
1304,1672,2,1,DimineaÄ¹Åa minunatÃ„Âƒ,DimineaÄ¹Åa minunatÃ„Âƒ,dimineata minunata la noi iarasi sosit sa slujim toti cu credinta domnului ce ne iubit tatal nostru ,dimineata minunata la noi iarasi sosit sa slujim toti cu credinta domnului ce ne iubit tatal nostru ,0.988505699,1,1,validated
99263,151221,2,1,"LuptÃ„Âƒ, nu da 'napoi !",DacÄ‚Å ai pornit la oaste ca Ä¹ÂŸi noi,daca ai pornit la oaste ca si noi lupta nu da napoi in furtuni prin vremuri grele si prin ploi lupta,daca ai pornit la oaste ca si noi lupta nu da napoi in furtuni prin vremuri grele si prin ploi lupta,0.988402823,1,0.222222222,validated
4513,177769,2,1,Inima mea iti spune iubire,Doamne vreau sÃ„Âƒ mÃ„Âƒ-nchin (Inima mea Ä‚ÂŽÄŒÂ›i spune iubire),doamne vreau sa ma nchin si cu inima mea in naintea ta vin cand ma rog ma asculti de pacate ma ierti,doamne vreau sa ma nchin si cu inima mea inaintea ta vin cand ma rog ma asculti de pacate ma ierti n,0.987899609,0.98,0.527472527,validated
89723,137909,2,1,Osana cÄ‚Ë˜ntÃ„Âƒ adunarea,"Domnul e aici, cÃ„Âƒci I-am simÄŒÂ›it Fiorul",osana canta adunarea osana sa rasune zarea osana ce har nespus prezent la noi acum isus domnul aici ,domnul aici caci am simtit fiorul domnul aici simte tot poporul de la doi sau trei dup al sau cuvant,0.987890168,0.26,0.285714286,validated
6554,138142,2,1,In Tine am gasit iubirea,Ä‚ÂŽn Tine am gÃ„Âƒsit iubirea,in tine am gasit iubirea cand nimeni nu mi partasea si am citit in ta privire isuse doamne dragostea,in tine am gasit iubirea cand nimeni nu mi mpartasea si am citit in ta privire isuse doamne dragoste,0.987881628,0.99,0.814814815,validated
7192,75846,2,1,Seceta,"PÃ„ÂƒmÄ‚Ë˜ntul este mare, dar pentru Tine-i mic",pamantul este mare dar pentru tine mic singur tu ai asezat si sta pe nimic lumea cat de multa toata ,pamantul este mare dar pentru tine mic singur tu ai asezat si sta pe nimic lumea cat de multa toata ,0.987816407,1,0.075471698,validated
6603,62427,2,1,Canta floare minunata,"AstÃ„Âƒzi, GrÃ„Âƒdinar, Te rog sÃ„Âƒ intri",astazi doamne eu te rog sa intri in gradina ta ce ai semanat sa uzi florile ce ofilite cu petale jos,astazi gradinar te rog sa intri in gradina ta ce ai semanat sa uzi florile ce ofilite cu petale jos ,0.987803651,0.93,0.158730159,validated
2828,7236,2,1,Prin credinÄ¹ÅÃ„Âƒ totul e posibil,Leac de vrei,leac de vrei pentru durere ce ti loveste inima vino la isus acuma starea el ti va schimba prin credi,leac de vrei pentru durere ce ti loveste inima vino la isus acuma starea el ti va schimba prin credi,0.987611842,1,0.170212766,validated
2133,126816,2,1,Ca un pom sunt lÄ‚Ë˜ngÃ„Âƒ ape,Ca un pom sunt lÄ‚Ë˜ngÃ„Âƒ ape,ca un pom sunt langa ape salvatorul sadit voi aduce mereu roade tot la timpul potrivit fericit acel ,ca un pom sunt langa ape salvatorul sadit voi aduce mereu roade tot la timpul potrivit fericit acel ,0.987594393,1,1,validated
